id,qPA,pulso,fResp,grav,label,pSist,pDiast
1114,4.666667,185.751338,5.239229,25.170490,2,20.317381,7.162383
1115,4.684866,177.663331,6.239016,25.057167,2,21.624326,9.355746
1116,-4.392343,158.008897,0.894272,26.791501,2,20.939419,3.546674
1117,-4.349829,14.894067,12.131167,41.901996,2,15.000260,2.656856
1118,8.367026,83.959458,20.734978,40.000000,2,13.310271,12.444651
1119,5.520225,79.344872,17.332405,59.848883,3,12.287974,11.503825
1120,8.705925,82.586129,5.311509,40.000000,2,15.473648,14.017174
1121,-8.733333,194.790829,15.311462,68.308631,3,5.000000,1.618334
1122,-4.349403,47.579032,0.335665,39.171299,2,16.700461,2.733413
1123,-8.733333,21.715278,16.908045,36.926059,2,5.000000,1.486429
1124,4.666667,160.005821,7.301639,25.170490,2,16.665038,7.346457
1125,-4.356087,8.962516,7.091262,26.995333,2,17.985811,2.898680
1126,8.733333,191.991263,16.839620,37.150068,2,18.286421,13.438374
1127,-5.070832,160.328852,8.451629,22.469849,1,9.228484,1.486345
1128,-4.333333,192.119180,4.809788,27.122605,2,18.193091,0.662484
1129,1.356084,153.149735,12.393086,53.789904,3,12.518176,8.359427
1130,8.246353,121.646415,4.853933,26.305345,2,14.912922,11.587426
1131,3.168447,197.808318,3.578015,32.189336,2,18.275658,4.679101
1132,-4.386339,112.511219,8.792081,38.945603,2,12.414539,2.684737
1133,-1.700777,99.177611,0.448689,55.299879,3,9.499268,5.084335
1134,-4.369006,50.608257,9.311943,39.051463,2,16.957748,3.152185
1135,-0.000000,39.192242,0.072013,45.425940,2,9.990247,7.652288
1136,8.733333,98.546906,0.986921,36.542376,2,21.336674,13.595465
1137,0.649909,142.176855,4.160731,38.664957,2,12.226350,9.433859
1138,-8.733333,197.523737,4.429399,13.222719,1,5.000000,1.523008
1139,-1.237671,66.923931,13.207692,72.563031,3,7.052156,5.862821
1140,-4.333333,44.033045,5.097894,39.212196,2,17.118931,0.819249
1141,4.666667,69.056076,12.464053,60.003479,3,19.359825,7.519244
1142,4.703233,18.321253,12.116493,40.214363,2,17.970319,6.475818
1143,8.733333,126.320213,7.436138,22.847372,1,20.298895,14.963405
1144,8.733333,75.637642,21.778317,40.000000,2,21.618703,12.174039
1145,3.816094,177.472588,3.263904,29.675538,2,14.148323,7.284775
1146,8.733333,85.305490,18.728329,54.805445,3,20.171730,13.416716
1147,-4.654032,178.154801,17.317960,50.381154,3,10.487855,2.063199
1148,4.807261,44.845914,11.534622,45.734948,2,21.091243,5.850074
1149,8.482256,159.385912,0.414457,13.304280,1,13.920976,13.910343
1150,8.733333,171.656249,5.795938,13.222719,1,21.845693,13.762407
1151,6.927694,85.419252,21.968974,40.000000,2,17.144746,10.703610
1152,3.297547,117.771936,15.631894,62.824704,3,13.683878,9.275061
1153,4.223860,18.339898,4.797987,27.703373,2,14.543625,5.149318
1154,8.733333,50.116579,14.115479,54.093596,3,16.426573,14.040410
1155,-8.732028,118.754281,2.663501,27.997299,2,5.073490,1.871611
1156,8.414182,104.115873,12.246989,48.956685,2,18.304021,10.958780
1157,4.726540,182.810807,17.335301,42.275007,2,18.114798,9.697161
1158,8.733333,132.658549,9.119042,16.453186,1,20.027324,12.497280
1159,-0.268164,99.930510,1.840617,60.019011,3,11.561207,5.974233
1160,6.173528,126.960529,12.916348,43.400550,2,13.936303,11.247333
1161,8.727052,17.272098,14.063862,40.000000,2,15.796074,12.528308
1162,-1.308061,8.161439,2.753404,37.250961,2,10.477258,4.836906
1163,4.666667,150.312755,19.035757,37.221759,2,21.005386,8.283924
1164,8.733333,64.751344,10.731254,43.476664,2,20.216142,14.686937
1165,0.594700,13.298130,6.072392,38.779266,2,12.205899,8.239628
1166,4.448175,184.651381,6.852376,26.474128,2,15.287869,4.956354
1167,4.679129,10.872110,14.664468,48.357870,2,19.026718,9.292073
1168,4.746162,13.588517,11.002158,35.615419,2,19.447598,5.409549
1169,8.601448,114.706878,9.771047,30.018476,2,20.955869,11.347643
1170,4.741542,87.839715,7.162815,48.019158,2,15.615614,6.208511
1171,0.000000,5.473750,12.450321,58.084209,3,8.386820,7.385177
1172,3.447147,9.939861,0.334900,31.178290,2,12.945840,10.421148
1173,8.733333,47.710571,12.162338,46.118514,2,21.032449,14.591008
1174,-0.254731,25.460261,20.588133,39.448522,2,11.992688,4.916324
1175,8.733333,126.065763,10.598991,31.781311,2,18.804202,12.567048
1176,8.719118,95.282834,7.226464,37.833988,2,19.636972,11.086083
1177,8.733333,21.999439,17.667797,34.541421,2,16.218212,14.312617
1178,-4.386255,87.086340,3.156242,49.893265,2,12.410715,0.478839
1179,-1.954149,180.375701,1.729701,35.729342,2,9.174935,5.353035
1180,-0.000000,113.166804,9.798974,54.613674,3,10.023177,9.939808
1181,0.166720,146.128723,10.241227,42.022429,2,17.851437,4.222523
1182,-8.508042,196.192014,16.206930,65.431829,3,5.000000,3.455746
1183,6.757808,117.641774,15.378818,52.530440,3,15.121998,10.666928
1184,1.443956,100.632288,11.727987,60.746810,3,12.558531,9.368594
1185,-0.000000,106.318739,4.539110,57.672282,3,11.542718,8.859130
1186,4.760732,121.257443,3.453279,36.390869,2,17.915800,9.906569
1187,-4.333333,152.863417,8.849269,27.122605,2,20.185142,0.713320
1188,-3.748337,120.124795,9.626669,42.903114,2,5.347516,5.231772
1189,4.674810,144.517165,21.451396,25.119845,2,18.138053,6.770109
1190,-4.396049,87.042989,20.388372,72.798051,3,18.316662,3.613575
1191,7.035212,129.304926,6.777411,20.653201,1,20.960495,10.725675
1192,8.733333,35.339089,18.976817,30.006988,2,21.767167,12.842734
1193,-5.437158,175.295221,12.325000,49.846291,2,6.353475,4.222615
1194,8.465881,50.338022,11.971570,45.413185,2,16.692198,10.965762
1195,-4.333662,71.296831,18.530151,73.007687,3,18.451325,2.066443
1196,8.733333,60.669156,17.335359,53.540364,3,18.570171,12.550842
1197,-4.333724,193.551927,11.800167,44.617010,2,21.081850,2.079026
1198,4.666667,38.458312,0.040268,32.591938,2,21.300656,8.823141
1199,4.775085,19.572885,8.143354,24.488380,1,21.448731,5.492352
1200,8.455666,138.757986,9.594658,13.798794,1,12.768007,12.101393
1201,3.521147,19.204896,13.930455,53.623301,3,13.876153,7.556712
1202,0.140643,39.877276,3.229103,45.864206,2,12.046173,7.343915
1203,8.558075,121.410994,12.438075,45.029402,2,14.341323,13.155731
1204,-3.418740,141.942191,8.868571,31.286273,2,7.545086,5.297127
1205,4.676807,178.105503,1.187600,25.107411,2,19.039082,6.741653
1206,8.733333,120.528304,2.991664,26.992523,2,18.413374,14.452954
1207,-4.333333,172.490678,8.591212,27.122605,2,20.809020,0.634467
1208,8.733333,135.191440,10.066222,15.089506,1,21.913651,14.594375
1209,-4.632302,156.999701,7.302043,25.383928,2,10.692453,2.838103
1210,4.099244,107.329635,18.861319,49.770016,2,14.458533,10.006805
1211,-0.000000,0.889487,13.357428,63.575234,3,11.791841,8.796594
1212,4.891084,39.722227,4.336603,33.658518,2,15.422552,10.126686
1213,-1.745784,87.744937,3.157464,60.919842,3,9.830525,5.415331
1214,4.692683,111.658251,16.882359,53.393019,3,15.132783,9.304176
1215,8.733333,77.025899,14.359908,68.308631,3,16.423907,12.167263
1216,-8.704474,129.371724,7.530157,20.000564,1,5.925582,0.288862
1217,-8.733333,117.134822,1.245443,28.845961,2,5.000000,1.258103
1218,8.733333,153.266205,9.247955,13.524752,1,17.715082,14.622025
1219,4.738303,34.926943,10.139004,26.868347,2,15.969024,9.770243
1220,-5.150345,100.622935,11.781058,50.789330,3,9.478766,3.468567
1221,4.768770,76.534987,18.225302,57.907962,3,16.971533,6.052367
1222,-4.584216,195.439652,21.964142,25.680556,2,10.767368,1.830308
1223,-4.161616,187.216723,8.412920,28.026340,2,11.856937,4.026582
1224,-4.413305,178.547390,4.181760,26.672845,2,18.247039,3.867693
1225,4.534581,88.705930,21.832609,54.061818,3,18.859843,4.974979
1226,-4.336094,150.305318,14.958610,67.989323,3,17.112532,2.283510
1227,4.693438,181.880630,20.567713,25.003616,2,18.463739,5.220115
1228,-4.369538,74.663566,14.001024,72.887146,3,11.938009,1.824877
1229,8.733333,23.258125,14.271502,40.000000,2,18.113311,13.262296
1230,-4.371486,105.024203,8.417458,42.066655,2,14.398679,1.414176
1231,8.620881,68.225027,0.613219,39.081230,2,14.739362,13.950609
1232,-0.154608,169.880565,13.047460,61.097217,3,9.919730,5.985300
1233,-4.397121,37.246309,16.088715,51.269582,3,13.819181,0.711022
1234,-1.306951,41.748997,14.368734,66.365884,3,10.278568,5.135603
1235,8.728551,106.086185,1.363155,33.701114,2,19.445847,11.039492
1236,7.502165,16.857043,3.366897,13.717911,1,14.613840,11.920232
1237,-0.000000,48.153916,16.624383,71.036828,3,8.719819,8.173588
1238,3.657957,126.910526,10.908331,44.412189,2,13.765096,10.293352
1239,8.733333,22.215177,8.456120,13.222719,1,18.186731,13.404490
1240,-4.333333,121.468935,6.342992,39.237797,2,21.345055,0.821877
1241,2.586071,177.951518,4.100062,34.028283,2,16.576756,4.554921
1242,-4.333375,98.137134,20.841427,58.598791,3,15.988863,0.692873
1243,-4.408776,62.701545,8.757241,44.849459,2,13.591634,2.932151
1244,7.428971,152.428077,3.061337,13.754720,1,16.774728,10.802487
1245,7.562017,190.905273,11.910199,31.615312,2,20.611377,10.826299
1246,8.733333,129.176756,0.671361,20.194626,1,16.639231,13.166986
1247,4.500941,97.063912,12.065901,55.430877,3,14.812068,8.736494
1248,-8.724598,87.636374,8.724950,40.000000,2,5.420864,1.060265
1249,8.733333,37.276412,16.740804,40.574558,2,20.019633,13.841169
1250,8.733333,88.626859,3.581261,40.000000,2,17.469450,12.005581
1251,-2.761971,97.623960,10.298203,53.744329,3,10.618833,4.289203
1252,4.666667,172.226292,13.060182,44.246581,2,17.860299,8.154948
1253,8.712881,143.291175,1.877356,13.229265,1,15.561143,14.771644
1254,4.046192,124.066535,10.937097,45.582073,2,10.809640,10.735171
1255,8.733333,17.954727,17.091773,36.328156,2,18.208415,12.584544
1256,4.700009,22.352294,2.943994,24.962491,1,16.716857,6.498908
1257,4.669849,115.117857,15.404289,56.575010,3,15.725032,7.059371
1258,4.666667,92.331493,18.276085,56.742403,3,20.776306,8.410701
1259,-3.221192,109.089867,11.289252,51.224114,3,15.461350,4.036373
1260,8.663481,7.602452,0.105904,13.245108,1,16.892798,11.235277
1261,-0.000000,115.857236,7.847662,53.384893,3,11.307711,7.558317
1262,-0.000000,125.795575,21.406478,52.223049,3,10.331437,9.702145
1263,2.881567,96.385476,3.182468,52.821326,3,17.340270,4.616184
1264,-8.726830,32.105397,17.044846,36.479205,2,5.353411,2.080870
1265,-0.000000,150.875776,7.941545,40.000000,2,11.302090,7.133594
1266,-1.821151,158.699191,6.194719,36.055053,2,9.733815,5.436889
1267,8.688778,58.273851,11.955009,47.214588,2,17.390207,11.821701
1268,8.632075,101.521661,8.959249,35.371572,2,17.277101,11.704437
1269,4.791055,47.598488,20.246685,40.190096,2,19.463224,10.027683
1270,-4.333346,38.536925,7.851785,34.146660,2,19.392445,2.002558
1271,-4.333333,161.739418,2.475203,27.122605,2,17.394588,0.323338
1272,4.666667,13.334657,5.611846,25.170490,2,21.584146,8.397611
1273,-3.493511,39.172493,3.424897,37.824918,2,7.668260,4.512285
1274,8.733333,194.956374,17.888439,33.893938,2,21.451117,14.091146
1275,8.661530,115.018088,13.852054,53.228983,3,15.042551,14.713555
1276,-3.116504,116.642719,14.506235,75.633180,4,8.558905,4.299306
1277,8.554358,190.004330,14.610587,40.000000,2,12.100746,12.012304
1278,8.733333,20.007841,12.040095,32.296669,2,19.189389,13.441670
1279,4.666667,175.746763,6.290879,25.170490,2,20.759040,8.962899
1280,8.733333,178.290123,2.140889,13.222719,1,18.263026,13.260251
1281,8.697584,42.807355,18.286805,41.046853,2,15.375416,14.155973
1282,4.691634,33.390500,6.930450,25.014894,2,15.151268,8.237371
1283,8.178428,129.225098,13.173238,42.417701,2,17.212988,10.925802
1284,-0.000000,36.068710,10.312889,44.122569,2,11.164544,8.651374
1285,-6.985837,23.310000,14.480649,40.000000,2,7.394441,0.387862
1286,4.679866,73.066809,5.741998,48.353886,2,17.654793,6.697965
1287,4.726208,80.475016,6.259670,48.102647,2,16.498577,9.694529
1288,-0.000000,17.961978,15.203246,68.333333,3,9.835878,7.818044
1289,-0.000000,136.753615,21.416529,40.000000,2,11.828476,5.584690
1290,8.733333,109.378849,6.216279,32.353309,2,17.206962,14.057020
1291,8.733333,197.191753,18.787846,30.598736,2,17.954917,12.442992
1292,8.432461,42.549915,19.829216,28.807357,2,12.916012,12.736282
1293,4.812060,183.798106,18.430592,37.726375,2,15.067250,5.588014
1294,4.666667,133.032332,16.550154,47.140606,2,21.111618,8.897769
1295,8.504593,148.695656,5.700888,13.296383,1,14.040708,13.088288
1296,8.733333,75.691482,20.837047,40.000000,2,19.857874,14.002524
1297,4.790704,94.953666,18.636911,54.316164,3,21.647068,10.026964
1298,-4.366518,21.252344,18.532243,39.355849,2,14.608581,3.101647
1299,4.744192,176.756825,17.097440,43.176801,2,18.582096,9.807759
1300,-6.929821,89.020647,10.422617,44.107185,2,7.414118,1.080773
1301,2.932648,133.645668,18.725642,47.370434,2,13.398945,6.100904
1302,0.054546,145.643161,20.442057,39.878745,2,10.580126,10.003973
1303,8.733333,57.128659,0.533360,33.773187,2,17.086434,14.005885
1304,8.722880,118.737349,16.039921,51.835573,3,15.722002,12.164250
1305,-0.000000,74.106049,10.259034,69.130632,3,11.504848,7.268224
1306,8.599237,159.127526,13.006263,36.501513,2,20.048218,11.351238
1307,2.864061,14.706898,21.658950,33.191622,2,13.348956,6.255712
1308,8.733333,198.547526,18.634165,31.367054,2,20.564593,14.576790
1309,8.733333,155.205875,21.487339,13.222719,1,20.493362,14.819621
1310,8.709583,1.474091,7.586815,13.230321,1,15.519526,12.962213
1311,-1.452793,177.789684,6.101992,36.924318,2,6.937595,5.833257
1312,-0.000000,172.824995,6.960959,40.000000,2,7.654914,6.821127
1313,-4.402201,139.518748,7.402754,26.735771,2,15.366776,3.700308
1314,8.664254,176.998417,12.058198,32.390160,2,16.108338,11.766346
1315,8.733333,93.128909,6.274526,38.708579,2,21.172697,13.242564
1316,8.733333,74.311690,20.148903,40.000000,2,17.167070,13.705675
1317,-0.000000,16.604321,14.755033,68.333333,3,10.473430,8.374274
1318,4.666667,199.443711,17.280806,42.798524,2,16.012180,8.983022
1319,-4.335378,173.965972,4.026118,27.111189,2,20.756495,2.233151
1320,8.733333,0.014052,3.099489,13.222719,1,19.116661,13.495702
1321,1.878472,135.995344,1.226382,35.915688,2,12.772100,6.755904
1322,-5.900858,130.976013,13.604217,62.023127,3,7.983869,3.085085
1323,8.733333,82.362608,12.978711,61.193485,3,20.706457,13.494765
1324,8.541392,95.273674,8.250793,37.827405,2,21.419725,11.438783
1325,8.733333,77.654201,0.497601,40.000000,2,16.540833,13.237295
1326,-5.211868,90.411409,3.503526,45.076400,2,5.466845,4.274253
1327,1.212165,5.351968,11.149003,46.779153,2,12.259505,10.098390
1328,4.771556,85.057277,17.317785,61.554704,3,16.893783,9.964199
1329,-8.718988,21.161058,16.764827,37.398099,2,5.589254,1.842225
1330,-0.000000,8.622253,20.555145,40.000000,2,10.740956,6.109776
1331,-1.573133,111.224442,17.493959,63.563549,3,12.379563,4.129304
1332,6.197770,122.257409,9.993751,26.176029,2,14.653526,10.750046
1333,-3.293915,147.766451,7.576771,31.745785,2,9.897964,4.250766
1334,8.733333,51.383855,2.922916,30.856378,2,17.378480,13.442983
1335,8.609664,145.251787,12.347143,33.777734,2,14.663585,12.398683
1336,-1.329522,142.650587,4.567535,37.202584,2,6.298582,5.850398
1337,4.666667,100.752904,2.596147,42.758651,2,17.036831,7.468544
1338,3.232045,178.553916,16.888403,50.900026,3,12.260693,10.422078
1339,8.733333,155.877041,10.059616,14.999199,1,20.128360,12.515535
1340,4.073809,98.972033,15.968548,64.702127,3,14.396965,9.144445
1341,2.296558,152.301433,2.347963,34.838301,2,13.001215,8.621057
1342,4.114454,133.408941,9.661106,30.682815,2,17.654473,4.890633
1343,4.670589,195.622442,12.262536,40.934195,2,18.156311,6.846369
1344,4.015113,23.414169,18.822841,41.238071,2,12.671419,10.706934
1345,8.549773,173.864651,20.062446,14.111455,1,14.292703,13.266076
1346,4.332800,113.571043,7.729267,39.272897,2,12.759822,10.812835
1347,-4.393986,24.030252,8.191974,26.782220,2,13.907026,0.279192
1348,4.883934,194.065884,2.249180,23.766467,1,20.121917,10.121647
1349,4.122014,167.993329,14.467050,51.209548,3,14.444318,6.577632
1350,-0.000000,12.463329,4.813817,40.000000,2,9.125484,6.567303
1351,-4.333333,55.614511,19.061489,49.429709,2,16.216268,1.755552
1352,8.733333,81.925997,8.654908,40.000000,2,21.090846,12.220225
1353,-2.334729,125.361753,9.985470,43.334525,2,8.615764,4.872832
1354,-4.401803,183.820619,3.998583,26.738024,2,19.637746,3.693422
1355,-2.193269,83.030338,1.483648,59.231414,3,8.712104,5.140698
1356,4.832205,142.300032,17.260174,42.048851,2,19.327084,5.635382
1357,4.666667,194.174950,17.641074,41.333852,2,20.058125,8.198307
1358,4.675109,87.094405,10.195217,49.418916,2,15.531661,8.428802
1359,3.201888,127.076389,18.753298,49.153007,2,13.605053,5.937333
1360,4.783285,180.311010,13.764256,46.735425,2,20.235043,5.971963
1361,-0.000000,174.316738,3.970802,40.000000,2,8.659113,7.730508
1362,4.754001,28.543186,0.661545,24.622165,1,16.046248,9.862958
1363,8.733333,40.119511,2.855127,21.568997,1,19.066390,14.263728
1364,7.613328,124.185600,6.943334,24.553328,1,19.025341,10.835228
1365,-0.000000,155.005838,16.093761,67.561138,3,9.680861,6.001196
1366,8.468670,49.362203,17.005567,49.982261,2,12.686333,12.478070
1367,-8.732727,73.890442,3.268513,40.000000,2,5.000000,2.015075
1368,-4.333333,68.219491,17.507591,68.081273,3,17.138221,0.907002
1369,-4.333333,91.277900,3.637596,49.450039,2,21.373042,1.263706
1370,-4.799841,34.164742,15.776264,47.700100,2,10.017028,2.458475
1371,3.986973,149.121193,1.728250,28.887275,2,21.887374,4.863299
1372,-2.006749,19.595584,8.665052,35.597355,2,10.229333,4.525902
1373,-8.733333,178.053883,17.948259,51.132483,3,5.000000,0.175215
1374,2.998437,16.418833,11.659456,45.459908,2,13.447200,8.098576
1375,-4.408488,156.304530,20.841842,26.700160,2,13.003677,1.430590
1376,-4.358379,169.735567,6.966977,26.982500,2,14.749108,2.197723
1377,4.696519,90.175476,12.719639,61.810362,3,16.255007,9.467118
1378,8.724993,121.065054,4.185040,26.671311,2,15.759457,12.889806
1379,8.726724,70.894008,8.629744,40.000000,2,15.790219,14.613324
1380,-0.000000,151.819091,21.972638,40.000000,2,10.613345,8.562576
1381,8.730852,117.888171,7.561141,28.459674,2,15.917879,14.952753
1382,4.666667,122.313992,19.988558,41.359229,2,18.025209,8.303124
1383,4.040562,168.634131,15.348660,51.596374,3,14.364620,7.731877
1384,-4.373524,91.397581,0.654945,49.182638,2,6.890346,4.960231
1385,4.706562,176.557943,10.588097,32.804747,2,17.348674,6.450027
1386,-0.000000,98.714530,14.891920,83.159675,4,10.009014,7.377094
1387,-4.333333,124.570130,8.854625,39.042814,2,17.889900,1.065556
1388,8.733333,112.433021,3.390003,31.044449,2,17.779238,13.316088
1389,-4.388440,144.332175,12.345693,47.498543,2,12.503435,0.969504
1390,-0.000000,109.353981,20.885161,65.342371,3,9.755478,6.542774
1391,8.733333,156.888283,21.104499,13.295441,1,19.931933,12.399443
1392,3.994851,89.270523,21.778698,57.929658,3,14.385016,5.918020
1393,4.672875,182.381593,18.392304,38.489742,2,16.510010,9.202123
1394,8.733333,17.317410,14.389761,40.000000,2,16.382011,12.279611
1395,8.733333,199.787471,19.121805,28.405315,2,19.572255,13.293526
1396,8.592885,145.516219,19.002971,29.285926,2,14.554218,13.966674
1397,-4.378313,111.681335,16.762342,60.908776,3,14.246374,2.861770
1398,-4.414159,28.564826,3.635888,26.667995,2,19.498855,3.878734
1399,8.733333,167.527386,1.748431,13.222719,1,17.297163,13.467985
1400,4.666667,145.049469,11.195681,36.612688,2,17.448912,8.900428
1401,-0.000000,83.475938,2.046886,68.333333,3,11.940481,7.557601
1402,4.672364,54.634137,9.632901,38.799853,2,16.972147,9.192144
1403,8.656294,62.941516,6.863373,36.427658,2,14.999103,12.291334
1404,4.666667,116.339208,8.341319,37.221759,2,19.189531,7.978338
1405,-4.362546,137.871653,21.903032,26.959150,2,18.133558,3.031126
1406,4.672339,172.773527,19.128829,37.112122,2,21.302507,6.808402
1407,2.854469,42.171745,20.853944,47.407802,2,13.342046,6.418664
1408,8.733333,101.350324,5.594707,35.472463,2,17.921620,14.490791
1409,4.679751,85.009948,1.066816,48.354507,2,16.918008,9.300826
1410,5.762228,47.940016,18.300451,45.153484,2,20.179268,10.430849
1411,4.195282,151.504650,15.151963,50.859735,3,11.151837,10.802469
1412,-2.491260,158.382382,13.112482,55.839377,3,8.348924,5.203428
1413,4.666667,77.175979,4.724275,48.425149,2,21.196494,7.754856
1414,4.666667,63.610874,11.773724,53.618839,3,21.289159,8.350419
1415,-4.474105,96.185030,1.226622,46.088464,2,11.249737,2.347428
1416,4.666667,55.701184,9.483085,39.407371,2,19.433157,8.430841
1417,5.726772,31.607235,4.196241,17.169657,1,21.176567,10.422049
1418,4.713281,79.081602,7.211060,48.172894,2,16.893353,6.396833
1419,8.733333,57.091210,20.628456,33.568012,2,16.064809,12.544056
1420,8.473712,48.610129,18.642074,43.924770,2,15.445302,10.970806
1421,1.707405,128.503931,5.653640,42.338099,2,12.684738,5.400466
1422,4.672118,191.384747,8.298522,25.136600,2,17.119705,6.813186
1423,2.840090,37.267106,16.137315,57.534559,3,13.331919,5.795848
1424,8.589582,181.903383,17.208931,35.941619,2,21.515505,11.633320
1425,8.352200,113.748089,0.256015,30.458258,2,14.910755,11.014067
1426,-0.000000,38.703294,4.877535,44.885523,2,11.724529,6.454168
1427,5.663572,140.847688,1.475580,17.728195,1,20.792631,10.406289
1428,8.733333,130.315891,15.524391,44.439804,2,18.444479,14.178202
1429,8.662893,66.379386,19.270552,48.658519,2,19.433540,11.763489
1430,3.687304,104.313734,6.104610,45.338097,2,12.009229,10.583578
1431,-4.560769,4.952688,15.241691,48.992205,2,10.867868,1.640014
1432,-1.340170,4.454584,3.058298,37.178585,2,7.056241,5.848960
1433,4.666667,159.704867,8.244918,25.170490,2,17.577498,8.863571
1434,4.668690,21.562452,18.389312,38.519069,2,17.522384,6.890701
1435,-4.333333,137.761409,15.306463,67.989083,3,20.278113,0.755100
1436,-4.385294,155.005138,15.287787,67.993565,3,15.687642,3.430314
1437,8.733333,158.298788,18.773959,30.672009,2,19.059975,12.512836
1438,-4.333333,141.893808,6.480941,27.122605,2,18.816246,0.234670
1439,8.733333,189.307580,14.321296,40.000000,2,17.187524,12.955663
1440,-4.595158,59.603961,6.569813,42.004483,2,10.720672,1.171036
1441,4.795589,199.164222,20.782905,24.357584,1,19.680160,10.035639
1442,4.666667,110.889453,17.177358,52.388793,3,19.459680,7.503170
1443,-8.552200,131.217698,18.150400,49.926915,2,6.836793,3.269907
1444,-0.000000,189.069758,16.196065,66.753756,3,8.918918,8.574236
1445,-8.733333,44.927446,17.460796,45.493608,2,5.000000,1.832837
1446,0.840250,196.303619,8.913465,38.262385,2,11.773073,10.067493
1447,-0.000000,34.124317,2.873462,40.000000,2,11.223292,8.993783
1448,-4.385865,188.212036,3.510241,26.828050,2,14.082742,0.839642
1449,-8.733333,191.392004,17.966166,51.039865,3,5.000000,0.845145
1450,-4.404517,35.002946,0.672191,26.729668,2,11.598355,2.287510
1451,-4.349437,10.861963,11.967812,41.263221,2,15.020380,0.294316
1452,-0.000000,53.641690,18.116937,66.119139,3,8.303690,6.527633
1453,8.619493,109.201942,20.864735,32.427442,2,14.729866,12.483322
1454,2.197064,155.037296,10.125907,36.350729,2,12.943493,9.260853
1455,-0.000000,120.751885,1.529007,50.914735,3,10.254745,7.801941
1456,8.729855,63.219239,11.492789,47.778234,2,15.884967,12.958023
1457,-4.333333,86.670512,4.308859,50.161879,3,17.915889,1.465469
1458,8.733333,168.555817,6.571652,13.222719,1,16.131479,13.620783
1459,-4.333333,125.226545,21.465732,45.291841,2,17.427308,1.620250
1460,4.672052,54.509610,3.636953,38.734905,2,15.629199,7.754951
1461,-4.415495,102.906884,17.101700,57.124309,3,13.159446,2.147340
1462,4.666667,177.680101,7.510323,25.170490,2,18.334260,8.390559
1463,-4.333333,34.859188,10.430263,32.680758,2,17.035297,0.068694
1464,8.496953,164.013665,2.205207,13.298972,1,20.958917,11.500230
1465,8.498977,36.238376,1.323997,15.587262,1,14.011360,12.730638
1466,8.733333,19.452735,18.957847,29.592397,2,20.301611,13.752319
1467,8.733333,6.262961,1.559175,13.222719,1,16.167443,14.804524
1468,0.000000,2.035172,19.421504,49.147977,2,7.994894,7.576997
1469,-6.868478,193.489372,8.664480,14.055380,1,6.355208,4.071324
1470,-8.733333,177.607509,9.681113,13.873796,1,5.000000,1.511258
1471,-0.000000,9.937073,7.716105,40.000000,2,9.463135,7.617732
1472,4.666667,134.041386,0.711720,26.848563,2,21.144402,8.784137
1473,6.818899,195.324265,15.962452,40.000000,2,14.327712,11.443306
1474,-4.333333,44.053224,7.776774,39.213203,2,20.810276,1.244440
1475,4.764398,16.811720,14.103329,47.894382,2,17.630285,9.923943
1476,4.666667,71.772987,16.974959,63.751670,3,20.184161,7.754685
1477,-4.904709,146.636636,14.895773,68.046294,3,9.699524,2.565720
1478,8.731808,120.428844,10.689195,34.194631,2,15.949473,14.078368
1479,-0.000000,90.274162,17.866841,86.417232,4,11.319125,8.857248
1480,4.699483,182.560729,1.671928,24.965785,1,15.007324,6.609520
1481,8.733333,0.635453,0.623323,13.222719,1,16.136861,14.128784
1482,3.142167,102.015945,9.537154,48.667365,2,13.557918,9.838707
1483,-0.000000,28.892184,3.156517,40.000000,2,7.015848,6.779186
1484,8.733333,100.929980,17.776815,52.733789,3,18.120516,12.595461
1485,4.666667,113.642943,0.038605,37.221759,2,21.475418,7.989353
1486,4.666667,128.434044,2.116874,34.668653,2,19.944160,8.308306
1487,2.035737,41.386765,9.276851,43.437576,2,10.294671,10.200983
1488,4.780834,68.037431,5.172508,46.483165,2,15.964294,5.507849
1489,-4.921713,65.494852,21.038626,60.603092,3,10.204139,3.589359
1490,-0.000000,122.992972,8.172719,49.621739,2,10.202687,8.683852
1491,8.733333,118.237947,10.809042,35.651257,2,17.868879,13.003306
1492,1.780657,137.584820,5.885203,36.153321,2,12.722064,6.101651
1493,-4.378308,33.287561,12.678167,44.018358,2,12.191897,1.689227
1494,4.683657,130.445495,11.440997,40.502659,2,20.252862,6.657688
1495,-4.457000,153.727533,21.535120,26.423571,2,7.116781,4.502766
1496,2.236989,79.153274,14.536294,80.445830,4,12.966585,6.020803
1497,8.408734,79.252832,18.617332,55.391756,3,13.061295,12.500453
1498,0.408429,138.424045,1.917159,39.167315,2,12.130171,6.054430
1499,4.806801,47.534599,9.303268,36.366220,2,17.517000,5.852639
1500,-3.310446,189.776542,0.910943,31.686453,2,6.985072,5.406733
1501,-4.340377,27.150470,13.246903,46.687587,2,15.378364,2.103830
1502,-5.405411,102.303097,16.091822,68.003784,3,9.266224,3.901953
1503,-4.404053,8.286151,15.017831,49.802877,2,13.691143,1.302227
1504,-0.000000,62.481918,1.342703,61.127161,3,8.803631,6.440960
1505,-4.420604,64.354013,14.883064,65.245042,3,11.775453,3.859242
1506,-4.787487,189.664460,6.755652,24.409349,1,5.000000,4.463331
1507,-0.000000,41.468246,7.662458,47.752461,2,9.951846,6.372876
